,mu,quantized_mu,changed,timestamp,average_util,parameter,delta_latency
0,0.6180168348016116,0.66,0,2022-12-13 21:48:13.783440,0.6316418199999999,0.03,-0.6054406962260273
0,0.633335818585423,0.66,0,2022-12-13 21:48:17.811506,0.64745662,0.03,-0.6361873940295768
0,0.6335044283067696,0.66,0,2022-12-13 21:48:19.836824,0.64779912,0.03,-0.6471986177423202
0,0.6386614506883821,0.66,0,2022-12-13 21:48:21.881882,0.6575139200000001,0.03,-0.9899793712079462
0,0.6839643990129366,0.66,0,2022-12-13 21:48:23.908832,0.67489772,0.03,0.2640725228433974
0,0.7315074642499693,0.66,0,2022-12-13 21:48:27.972895,0.7290804,0.03,0.07779600881065768
0,0.7641917803450686,0.66,0,2022-12-13 21:48:30.017604,0.7576861,0.03,0.19627049271012836
0,0.7713383832016751,0.66,0,2022-12-13 21:48:32.045324,0.7657560000000001,0.03,0.1706532798297044
0,0.755550877606877,0.66,0,2022-12-13 21:48:34.101216,0.7712911000000001,0.03,-0.7437545623882961
0,0.7439984708636558,0.66,0,2022-12-13 21:48:36.128019,0.7456235000000001,0.03,-0.05568993269263528
0,0.6714480525315395,0.66,0,2022-12-13 21:48:38.153202,0.6727017000000001,0.03,-0.04268649093547472
0,0.6794989810565732,0.66,0,2022-12-13 21:48:40.181561,0.696299,0.03,-0.8209819871789454
0,0.6577108702586909,0.66,0,2022-12-13 21:48:44.209146,0.6734907,0.03,-0.7465359841737222
0,0.6227264736685842,0.66,0,2022-12-13 21:48:46.237273,0.6350868,0.03,-0.5310468307679931
0,0.5971546426722453,0.66,0,2022-12-13 21:48:48.263837,0.6124061000000001,0.03,-0.7100531056392313
0,0.5598187052906692,0.66,0,2022-12-13 21:48:50.308850,0.5741936,0.03,-0.6523184474595648
0,0.5993815170826036,0.66,0,2022-12-13 21:48:52.336094,0.6132364000000001,0.03,-0.6195797255362221
0,0.5688110992072832,0.66,0,2022-12-13 21:48:54.363343,0.5801195000000001,0.03,-0.4731231989924894
0,0.5205141985088827,0.66,0,2022-12-13 21:48:56.390074,0.5346709,0.03,-0.6384507777575035
