,Alpha,Cost,ColdStarts,initialDecision,initialDecisionIndex
1654,0.6,2.1542645149230957e-06,1,"[1, 1, 1, 0, 1, 1, 0]",118
1655,0.6,1.2690116119384764e-06,1,"[1, 1, 1, 0, 1, 1, 1]",119
1656,0.6,4.963517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 0]",120
1657,0.6,4.115517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 1]",121
1658,0.6,4.398264514923096e-06,1,"[1, 1, 1, 1, 0, 1, 0]",122
1659,0.6,3.513011611938477e-06,1,"[1, 1, 1, 1, 0, 1, 1]",123
1660,0.6,2.026264514923096e-06,1,"[1, 1, 1, 1, 1, 0, 0]",124
1661,0.6,1.1782645149230957e-06,1,"[1, 1, 1, 1, 1, 0, 1]",125
1662,0.6,1.4237587089538575e-06,1,"[1, 1, 1, 1, 1, 1, 0]",126
1663,0.6,5.385058059692383e-07,1,"[1, 1, 1, 1, 1, 1, 1]",127
1664,0.65,6.376770320892334e-06,1,"[0, 0, 0, 0, 0, 0, 0]",0
1665,0.65,6.056770320892334e-06,0,"[0, 0, 0, 0, 0, 0, 1]",1
1666,0.65,3.439517417907715e-06,1,"[0, 0, 0, 0, 0, 1, 0]",2
1667,0.65,5.491517417907715e-06,0,"[0, 0, 0, 0, 0, 1, 1]",3
1668,0.65,4.004770320892334e-06,0,"[0, 0, 0, 0, 1, 0, 0]",4
1669,0.65,2.372770320892334e-06,1,"[0, 0, 0, 0, 1, 0, 1]",5
1670,0.65,2.655517417907715e-06,1,"[0, 0, 0, 0, 1, 1, 0]",6
1671,0.65,1.7702645149230957e-06,1,"[0, 0, 0, 0, 1, 1, 1]",7
1672,0.65,6.248770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 0]",8
1673,0.65,5.400770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 1]",9
1674,0.65,5.720770320892334e-06,0,"[0, 0, 0, 1, 0, 1, 0]",10
1675,0.65,4.014264514923096e-06,1,"[0, 0, 0, 1, 0, 1, 1]",11
1676,0.65,3.311517417907715e-06,0,"[0, 0, 0, 1, 1, 0, 0]",12
1677,0.65,2.463517417907715e-06,0,"[0, 0, 0, 1, 1, 0, 1]",13
1678,0.65,2.7462645149230958e-06,0,"[0, 0, 0, 1, 1, 1, 0]",14
1679,0.65,1.8610116119384766e-06,0,"[0, 0, 0, 1, 1, 1, 1]",15
1680,0.65,3.220770320892334e-06,1,"[0, 0, 1, 0, 0, 0, 0]",16
1681,0.65,5.272770320892334e-06,0,"[0, 0, 1, 0, 0, 0, 1]",17
1682,0.65,2.655517417907715e-06,1,"[0, 0, 1, 0, 0, 1, 0]",18
1683,0.65,1.7702645149230957e-06,1,"[0, 0, 1, 0, 0, 1, 1]",19
1684,0.65,2.655517417907715e-06,1,"[0, 0, 1, 0, 1, 0, 0]",20
1685,0.65,2.372770320892334e-06,0,"[0, 0, 1, 0, 1, 0, 1]",21
1686,0.65,2.655517417907715e-06,0,"[0, 0, 1, 0, 1, 1, 0]",22
1687,0.65,1.7702645149230957e-06,0,"[0, 0, 1, 0, 1, 1, 1]",23
1688,0.65,5.427517417907715e-06,0,"[0, 0, 1, 1, 0, 0, 0]",24
1689,0.65,4.014264514923096e-06,1,"[0, 0, 1, 1, 0, 0, 1]",25
1690,0.65,4.8995174179077155e-06,0,"[0, 0, 1, 1, 0, 1, 0]",26
1691,0.65,4.014264514923096e-06,0,"[0, 0, 1, 1, 0, 1, 1]",27
1692,0.65,1.9250116119384766e-06,1,"[0, 0, 1, 1, 1, 0, 0]",28
1693,0.65,1.6422645149230958e-06,0,"[0, 0, 1, 1, 1, 0, 1]",29
1694,0.65,1.9250116119384766e-06,0,"[0, 0, 1, 1, 1, 1, 0]",30
1695,0.65,1.0397587089538575e-06,0,"[0, 0, 1, 1, 1, 1, 1]",31
1696,0.65,6.440770320892334e-06,0,"[0, 1, 0, 0, 0, 0, 0]",32
1697,0.65,2.6927703208923337e-06,1,"[0, 1, 0, 0, 0, 0, 1]",33
1698,0.65,5.875517417907715e-06,0,"[0, 1, 0, 0, 0, 1, 0]",34
1699,0.65,4.990264514923096e-06,0,"[0, 1, 0, 0, 0, 1, 1]",35
1700,0.65,3.540770320892334e-06,0,"[0, 1, 0, 0, 1, 0, 0]",36
1701,0.65,2.6927703208923337e-06,0,"[0, 1, 0, 0, 1, 0, 1]",37
1702,0.65,2.9382645149230958e-06,0,"[0, 1, 0, 0, 1, 1, 0]",38
1703,0.65,2.0530116119384765e-06,0,"[0, 1, 0, 0, 1, 1, 1]",39
1704,0.65,5.784770320892334e-06,0,"[0, 1, 0, 1, 0, 0, 0]",40
1705,0.65,1.999517417907715e-06,1,"[0, 1, 0, 1, 0, 0, 1]",41
1706,0.65,5.219517417907715e-06,0,"[0, 1, 0, 1, 0, 1, 0]",42
1707,0.65,4.334264514923096e-06,0,"[0, 1, 0, 1, 0, 1, 1]",43
1708,0.65,2.026264514923096e-06,1,"[0, 1, 0, 1, 1, 0, 0]",44
1709,0.65,1.999517417907715e-06,0,"[0, 1, 0, 1, 1, 0, 1]",45
1710,0.65,2.245011611938477e-06,0,"[0, 1, 0, 1, 1, 1, 0]",46
1711,0.65,1.3597587089538576e-06,0,"[0, 1, 0, 1, 1, 1, 1]",47
1712,0.65,5.6567703208923345e-06,0,"[0, 1, 1, 0, 0, 0, 0]",48
1713,0.65,4.808770320892334e-06,0,"[0, 1, 1, 0, 0, 0, 1]",49
1714,0.65,5.0915174179077155e-06,0,"[0, 1, 1, 0, 0, 1, 0]",50
1715,0.65,4.206264514923096e-06,0,"[0, 1, 1, 0, 0, 1, 1]",51
1716,0.65,2.756770320892334e-06,0,"[0, 1, 1, 0, 1, 0, 0]",52
1717,0.65,1.9087703208923337e-06,0,"[0, 1, 1, 0, 1, 0, 1]",53
1718,0.65,2.1542645149230957e-06,0,"[0, 1, 1, 0, 1, 1, 0]",54
1719,0.65,1.2690116119384764e-06,0,"[0, 1, 1, 0, 1, 1, 1]",55
1720,0.65,4.963517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 0]",56
1721,0.65,4.115517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 1]",57
1722,0.65,4.398264514923096e-06,0,"[0, 1, 1, 1, 0, 1, 0]",58
1723,0.65,3.513011611938477e-06,0,"[0, 1, 1, 1, 0, 1, 1]",59
1724,0.65,2.026264514923096e-06,0,"[0, 1, 1, 1, 1, 0, 0]",60
1725,0.65,1.1782645149230957e-06,0,"[0, 1, 1, 1, 1, 0, 1]",61
1726,0.65,1.4237587089538575e-06,0,"[0, 1, 1, 1, 1, 1, 0]",62
1727,0.65,5.385058059692383e-07,0,"[0, 1, 1, 1, 1, 1, 1]",63
1728,0.65,6.376770320892334e-06,2,"[1, 0, 0, 0, 0, 0, 0]",64
1729,0.65,6.056770320892334e-06,1,"[1, 0, 0, 0, 0, 0, 1]",65
1730,0.65,3.439517417907715e-06,2,"[1, 0, 0, 0, 0, 1, 0]",66
1731,0.65,5.491517417907715e-06,1,"[1, 0, 0, 0, 0, 1, 1]",67
1732,0.65,4.004770320892334e-06,1,"[1, 0, 0, 0, 1, 0, 0]",68
1733,0.65,2.372770320892334e-06,2,"[1, 0, 0, 0, 1, 0, 1]",69
1734,0.65,2.655517417907715e-06,2,"[1, 0, 0, 0, 1, 1, 0]",70
1735,0.65,1.7702645149230957e-06,2,"[1, 0, 0, 0, 1, 1, 1]",71
1736,0.65,6.248770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 0]",72
1737,0.65,5.400770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 1]",73
1738,0.65,5.720770320892334e-06,1,"[1, 0, 0, 1, 0, 1, 0]",74
1739,0.65,4.014264514923096e-06,2,"[1, 0, 0, 1, 0, 1, 1]",75
1740,0.65,3.311517417907715e-06,1,"[1, 0, 0, 1, 1, 0, 0]",76
1741,0.65,2.463517417907715e-06,1,"[1, 0, 0, 1, 1, 0, 1]",77
1742,0.65,2.7462645149230958e-06,1,"[1, 0, 0, 1, 1, 1, 0]",78
1743,0.65,1.3597587089538576e-06,2,"[1, 0, 0, 1, 1, 1, 1]",79
1744,0.65,3.220770320892334e-06,2,"[1, 0, 1, 0, 0, 0, 0]",80
1745,0.65,5.272770320892334e-06,1,"[1, 0, 1, 0, 0, 0, 1]",81
1746,0.65,5.592770320892334e-06,1,"[1, 0, 1, 0, 0, 1, 0]",82
1747,0.65,1.7702645149230957e-06,2,"[1, 0, 1, 0, 0, 1, 1]",83
1748,0.65,2.655517417907715e-06,2,"[1, 0, 1, 0, 1, 0, 0]",84
1749,0.65,2.372770320892334e-06,1,"[1, 0, 1, 0, 1, 0, 1]",85
1750,0.65,2.655517417907715e-06,1,"[1, 0, 1, 0, 1, 1, 0]",86
1751,0.65,1.7702645149230957e-06,1,"[1, 0, 1, 0, 1, 1, 1]",87
1752,0.65,5.427517417907715e-06,1,"[1, 0, 1, 1, 0, 0, 0]",88
1753,0.65,4.014264514923096e-06,2,"[1, 0, 1, 1, 0, 0, 1]",89
1754,0.65,4.8995174179077155e-06,1,"[1, 0, 1, 1, 0, 1, 0]",90
1755,0.65,4.014264514923096e-06,1,"[1, 0, 1, 1, 0, 1, 1]",91
1756,0.65,1.9250116119384766e-06,2,"[1, 0, 1, 1, 1, 0, 0]",92
1757,0.65,1.6422645149230958e-06,1,"[1, 0, 1, 1, 1, 0, 1]",93
1758,0.65,1.9250116119384766e-06,1,"[1, 0, 1, 1, 1, 1, 0]",94
1759,0.65,1.0397587089538575e-06,1,"[1, 0, 1, 1, 1, 1, 1]",95
1760,0.65,6.440770320892334e-06,1,"[1, 1, 0, 0, 0, 0, 0]",96
1761,0.65,2.6927703208923337e-06,2,"[1, 1, 0, 0, 0, 0, 1]",97
1762,0.65,5.875517417907715e-06,1,"[1, 1, 0, 0, 0, 1, 0]",98
1763,0.65,4.990264514923096e-06,1,"[1, 1, 0, 0, 0, 1, 1]",99
1764,0.65,2.756770320892334e-06,2,"[1, 1, 0, 0, 1, 0, 0]",100
1765,0.65,2.6927703208923337e-06,1,"[1, 1, 0, 0, 1, 0, 1]",101
1766,0.65,2.9382645149230958e-06,1,"[1, 1, 0, 0, 1, 1, 0]",102
1767,0.65,2.0530116119384765e-06,1,"[1, 1, 0, 0, 1, 1, 1]",103
1768,0.65,5.784770320892334e-06,1,"[1, 1, 0, 1, 0, 0, 0]",104
1769,0.65,1.999517417907715e-06,2,"[1, 1, 0, 1, 0, 0, 1]",105
1770,0.65,5.219517417907715e-06,1,"[1, 1, 0, 1, 0, 1, 0]",106
1771,0.65,4.334264514923096e-06,1,"[1, 1, 0, 1, 0, 1, 1]",107
1772,0.65,2.026264514923096e-06,2,"[1, 1, 0, 1, 1, 0, 0]",108
1773,0.65,1.999517417907715e-06,1,"[1, 1, 0, 1, 1, 0, 1]",109
1774,0.65,2.245011611938477e-06,1,"[1, 1, 0, 1, 1, 1, 0]",110
1775,0.65,1.3597587089538576e-06,1,"[1, 1, 0, 1, 1, 1, 1]",111
1776,0.65,5.6567703208923345e-06,1,"[1, 1, 1, 0, 0, 0, 0]",112
1777,0.65,4.808770320892334e-06,1,"[1, 1, 1, 0, 0, 0, 1]",113
1778,0.65,5.0915174179077155e-06,1,"[1, 1, 1, 0, 0, 1, 0]",114
1779,0.65,4.206264514923096e-06,1,"[1, 1, 1, 0, 0, 1, 1]",115
1780,0.65,2.756770320892334e-06,1,"[1, 1, 1, 0, 1, 0, 0]",116
1781,0.65,1.9087703208923337e-06,1,"[1, 1, 1, 0, 1, 0, 1]",117
1782,0.65,2.1542645149230957e-06,1,"[1, 1, 1, 0, 1, 1, 0]",118
1783,0.65,1.2690116119384764e-06,1,"[1, 1, 1, 0, 1, 1, 1]",119
1784,0.65,4.963517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 0]",120
1785,0.65,4.115517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 1]",121
1786,0.65,4.398264514923096e-06,1,"[1, 1, 1, 1, 0, 1, 0]",122
1787,0.65,3.513011611938477e-06,1,"[1, 1, 1, 1, 0, 1, 1]",123
1788,0.65,2.026264514923096e-06,1,"[1, 1, 1, 1, 1, 0, 0]",124
1789,0.65,1.1782645149230957e-06,1,"[1, 1, 1, 1, 1, 0, 1]",125
1790,0.65,1.4237587089538575e-06,1,"[1, 1, 1, 1, 1, 1, 0]",126
1791,0.65,5.385058059692383e-07,1,"[1, 1, 1, 1, 1, 1, 1]",127
1792,0.7,5.592770320892334e-06,2,"[0, 0, 0, 0, 0, 0, 0]",0
1793,0.7,3.156770320892334e-06,1,"[0, 0, 0, 0, 0, 0, 1]",1
1794,0.7,3.439517417907715e-06,1,"[0, 0, 0, 0, 0, 1, 0]",2
1795,0.7,2.5542645149230957e-06,1,"[0, 0, 0, 0, 0, 1, 1]",3
1796,0.7,4.004770320892334e-06,0,"[0, 0, 0, 0, 1, 0, 0]",4
1797,0.7,2.372770320892334e-06,1,"[0, 0, 0, 0, 1, 0, 1]",5
1798,0.7,2.655517417907715e-06,1,"[0, 0, 0, 0, 1, 1, 0]",6
1799,0.7,2.5542645149230957e-06,0,"[0, 0, 0, 0, 1, 1, 1]",7
1800,0.7,6.248770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 0]",8
1801,0.7,5.400770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 1]",9
1802,0.7,5.720770320892334e-06,0,"[0, 0, 0, 1, 0, 1, 0]",10
1803,0.7,4.014264514923096e-06,1,"[0, 0, 0, 1, 0, 1, 1]",11
1804,0.7,3.311517417907715e-06,0,"[0, 0, 0, 1, 1, 0, 0]",12
1805,0.7,2.463517417907715e-06,0,"[0, 0, 0, 1, 1, 0, 1]",13
1806,0.7,2.7462645149230958e-06,0,"[0, 0, 0, 1, 1, 1, 0]",14
1807,0.7,1.8610116119384766e-06,0,"[0, 0, 0, 1, 1, 1, 1]",15
1808,0.7,6.120770320892334e-06,0,"[0, 0, 1, 0, 0, 0, 0]",16
1809,0.7,2.372770320892334e-06,1,"[0, 0, 1, 0, 0, 0, 1]",17
1810,0.7,5.592770320892334e-06,0,"[0, 0, 1, 0, 0, 1, 0]",18
1811,0.7,4.707517417907715e-06,0,"[0, 0, 1, 0, 0, 1, 1]",19
1812,0.7,2.655517417907715e-06,1,"[0, 0, 1, 0, 1, 0, 0]",20
1813,0.7,2.372770320892334e-06,0,"[0, 0, 1, 0, 1, 0, 1]",21
1814,0.7,2.655517417907715e-06,0,"[0, 0, 1, 0, 1, 1, 0]",22
1815,0.7,1.7702645149230957e-06,0,"[0, 0, 1, 0, 1, 1, 1]",23
1816,0.7,5.427517417907715e-06,0,"[0, 0, 1, 1, 0, 0, 0]",24
1817,0.7,4.014264514923096e-06,1,"[0, 0, 1, 1, 0, 0, 1]",25
1818,0.7,4.8995174179077155e-06,0,"[0, 0, 1, 1, 0, 1, 0]",26
1819,0.7,4.014264514923096e-06,0,"[0, 0, 1, 1, 0, 1, 1]",27
1820,0.7,1.9250116119384766e-06,1,"[0, 0, 1, 1, 1, 0, 0]",28
1821,0.7,1.6422645149230958e-06,0,"[0, 0, 1, 1, 1, 0, 1]",29
1822,0.7,1.9250116119384766e-06,0,"[0, 0, 1, 1, 1, 1, 0]",30
1823,0.7,1.0397587089538575e-06,0,"[0, 0, 1, 1, 1, 1, 1]",31
1824,0.7,6.440770320892334e-06,0,"[0, 1, 0, 0, 0, 0, 0]",32
1825,0.7,2.6927703208923337e-06,1,"[0, 1, 0, 0, 0, 0, 1]",33
1826,0.7,5.875517417907715e-06,0,"[0, 1, 0, 0, 0, 1, 0]",34
1827,0.7,4.990264514923096e-06,0,"[0, 1, 0, 0, 0, 1, 1]",35
1828,0.7,3.540770320892334e-06,0,"[0, 1, 0, 0, 1, 0, 0]",36
1829,0.7,2.6927703208923337e-06,0,"[0, 1, 0, 0, 1, 0, 1]",37
1830,0.7,2.9382645149230958e-06,0,"[0, 1, 0, 0, 1, 1, 0]",38
1831,0.7,2.0530116119384765e-06,0,"[0, 1, 0, 0, 1, 1, 1]",39
1832,0.7,5.784770320892334e-06,0,"[0, 1, 0, 1, 0, 0, 0]",40
1833,0.7,1.999517417907715e-06,1,"[0, 1, 0, 1, 0, 0, 1]",41
1834,0.7,5.219517417907715e-06,0,"[0, 1, 0, 1, 0, 1, 0]",42
1835,0.7,4.334264514923096e-06,0,"[0, 1, 0, 1, 0, 1, 1]",43
1836,0.7,2.847517417907715e-06,0,"[0, 1, 0, 1, 1, 0, 0]",44
1837,0.7,1.999517417907715e-06,0,"[0, 1, 0, 1, 1, 0, 1]",45
1838,0.7,2.245011611938477e-06,0,"[0, 1, 0, 1, 1, 1, 0]",46
1839,0.7,1.3597587089538576e-06,0,"[0, 1, 0, 1, 1, 1, 1]",47
1840,0.7,5.6567703208923345e-06,0,"[0, 1, 1, 0, 0, 0, 0]",48
1841,0.7,4.808770320892334e-06,0,"[0, 1, 1, 0, 0, 0, 1]",49
1842,0.7,5.0915174179077155e-06,0,"[0, 1, 1, 0, 0, 1, 0]",50
1843,0.7,4.206264514923096e-06,0,"[0, 1, 1, 0, 0, 1, 1]",51
1844,0.7,2.756770320892334e-06,0,"[0, 1, 1, 0, 1, 0, 0]",52
1845,0.7,1.9087703208923337e-06,0,"[0, 1, 1, 0, 1, 0, 1]",53
1846,0.7,2.1542645149230957e-06,0,"[0, 1, 1, 0, 1, 1, 0]",54
1847,0.7,1.2690116119384764e-06,0,"[0, 1, 1, 0, 1, 1, 1]",55
1848,0.7,4.963517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 0]",56
1849,0.7,4.115517417907715e-06,0,"[0, 1, 1, 1, 0, 0, 1]",57
1850,0.7,4.398264514923096e-06,0,"[0, 1, 1, 1, 0, 1, 0]",58
1851,0.7,3.513011611938477e-06,0,"[0, 1, 1, 1, 0, 1, 1]",59
1852,0.7,2.026264514923096e-06,0,"[0, 1, 1, 1, 1, 0, 0]",60
1853,0.7,1.1782645149230957e-06,0,"[0, 1, 1, 1, 1, 0, 1]",61
1854,0.7,1.4237587089538575e-06,0,"[0, 1, 1, 1, 1, 1, 0]",62
1855,0.7,5.385058059692383e-07,0,"[0, 1, 1, 1, 1, 1, 1]",63
1856,0.7,5.592770320892334e-06,3,"[1, 0, 0, 0, 0, 0, 0]",64
1857,0.7,3.156770320892334e-06,2,"[1, 0, 0, 0, 0, 0, 1]",65
1858,0.7,6.376770320892334e-06,1,"[1, 0, 0, 0, 0, 1, 0]",66
1859,0.7,5.491517417907715e-06,1,"[1, 0, 0, 0, 0, 1, 1]",67
1860,0.7,4.004770320892334e-06,1,"[1, 0, 0, 0, 1, 0, 0]",68
1861,0.7,2.372770320892334e-06,2,"[1, 0, 0, 0, 1, 0, 1]",69
1862,0.7,2.655517417907715e-06,2,"[1, 0, 0, 0, 1, 1, 0]",70
1863,0.7,2.5542645149230957e-06,1,"[1, 0, 0, 0, 1, 1, 1]",71
1864,0.7,6.248770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 0]",72
1865,0.7,5.400770320892334e-06,1,"[1, 0, 0, 1, 0, 0, 1]",73
1866,0.7,5.720770320892334e-06,1,"[1, 0, 0, 1, 0, 1, 0]",74
1867,0.7,4.014264514923096e-06,2,"[1, 0, 0, 1, 0, 1, 1]",75
1868,0.7,3.311517417907715e-06,1,"[1, 0, 0, 1, 1, 0, 0]",76
1869,0.7,1.999517417907715e-06,2,"[1, 0, 0, 1, 1, 0, 1]",77
1870,0.7,2.7462645149230958e-06,1,"[1, 0, 0, 1, 1, 1, 0]",78
1871,0.7,1.3597587089538576e-06,2,"[1, 0, 0, 1, 1, 1, 1]",79
1872,0.7,6.120770320892334e-06,1,"[1, 0, 1, 0, 0, 0, 0]",80
1873,0.7,2.372770320892334e-06,2,"[1, 0, 1, 0, 0, 0, 1]",81
1874,0.7,5.592770320892334e-06,1,"[1, 0, 1, 0, 0, 1, 0]",82
1875,0.7,4.707517417907715e-06,1,"[1, 0, 1, 0, 0, 1, 1]",83
1876,0.7,2.655517417907715e-06,2,"[1, 0, 1, 0, 1, 0, 0]",84
1877,0.7,2.372770320892334e-06,1,"[1, 0, 1, 0, 1, 0, 1]",85
1878,0.7,2.655517417907715e-06,1,"[1, 0, 1, 0, 1, 1, 0]",86
1879,0.7,1.7702645149230957e-06,1,"[1, 0, 1, 0, 1, 1, 1]",87
1880,0.7,5.427517417907715e-06,1,"[1, 0, 1, 1, 0, 0, 0]",88
1881,0.7,4.014264514923096e-06,2,"[1, 0, 1, 1, 0, 0, 1]",89
1882,0.7,4.8995174179077155e-06,1,"[1, 0, 1, 1, 0, 1, 0]",90
1883,0.7,4.014264514923096e-06,1,"[1, 0, 1, 1, 0, 1, 1]",91
1884,0.7,1.9250116119384766e-06,2,"[1, 0, 1, 1, 1, 0, 0]",92
1885,0.7,1.6422645149230958e-06,1,"[1, 0, 1, 1, 1, 0, 1]",93
1886,0.7,1.9250116119384766e-06,1,"[1, 0, 1, 1, 1, 1, 0]",94
1887,0.7,1.0397587089538575e-06,1,"[1, 0, 1, 1, 1, 1, 1]",95
1888,0.7,6.440770320892334e-06,1,"[1, 1, 0, 0, 0, 0, 0]",96
1889,0.7,2.6927703208923337e-06,2,"[1, 1, 0, 0, 0, 0, 1]",97
1890,0.7,5.875517417907715e-06,1,"[1, 1, 0, 0, 0, 1, 0]",98
1891,0.7,4.990264514923096e-06,1,"[1, 1, 0, 0, 0, 1, 1]",99
1892,0.7,2.756770320892334e-06,2,"[1, 1, 0, 0, 1, 0, 0]",100
1893,0.7,2.6927703208923337e-06,1,"[1, 1, 0, 0, 1, 0, 1]",101
1894,0.7,2.9382645149230958e-06,1,"[1, 1, 0, 0, 1, 1, 0]",102
1895,0.7,2.0530116119384765e-06,1,"[1, 1, 0, 0, 1, 1, 1]",103
1896,0.7,5.784770320892334e-06,1,"[1, 1, 0, 1, 0, 0, 0]",104
1897,0.7,1.999517417907715e-06,2,"[1, 1, 0, 1, 0, 0, 1]",105
1898,0.7,5.219517417907715e-06,1,"[1, 1, 0, 1, 0, 1, 0]",106
1899,0.7,4.334264514923096e-06,1,"[1, 1, 0, 1, 0, 1, 1]",107
1900,0.7,2.026264514923096e-06,2,"[1, 1, 0, 1, 1, 0, 0]",108
1901,0.7,1.999517417907715e-06,1,"[1, 1, 0, 1, 1, 0, 1]",109
1902,0.7,2.245011611938477e-06,1,"[1, 1, 0, 1, 1, 1, 0]",110
1903,0.7,1.3597587089538576e-06,1,"[1, 1, 0, 1, 1, 1, 1]",111
1904,0.7,5.6567703208923345e-06,1,"[1, 1, 1, 0, 0, 0, 0]",112
1905,0.7,4.808770320892334e-06,1,"[1, 1, 1, 0, 0, 0, 1]",113
1906,0.7,5.0915174179077155e-06,1,"[1, 1, 1, 0, 0, 1, 0]",114
1907,0.7,4.206264514923096e-06,1,"[1, 1, 1, 0, 0, 1, 1]",115
1908,0.7,2.756770320892334e-06,1,"[1, 1, 1, 0, 1, 0, 0]",116
1909,0.7,1.9087703208923337e-06,1,"[1, 1, 1, 0, 1, 0, 1]",117
1910,0.7,2.1542645149230957e-06,1,"[1, 1, 1, 0, 1, 1, 0]",118
1911,0.7,1.2690116119384764e-06,1,"[1, 1, 1, 0, 1, 1, 1]",119
1912,0.7,4.963517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 0]",120
1913,0.7,4.115517417907715e-06,1,"[1, 1, 1, 1, 0, 0, 1]",121
1914,0.7,4.398264514923096e-06,1,"[1, 1, 1, 1, 0, 1, 0]",122
1915,0.7,3.513011611938477e-06,1,"[1, 1, 1, 1, 0, 1, 1]",123
1916,0.7,2.026264514923096e-06,1,"[1, 1, 1, 1, 1, 0, 0]",124
1917,0.7,1.1782645149230957e-06,1,"[1, 1, 1, 1, 1, 0, 1]",125
1918,0.7,1.4237587089538575e-06,1,"[1, 1, 1, 1, 1, 1, 0]",126
1919,0.7,5.385058059692383e-07,1,"[1, 1, 1, 1, 1, 1, 1]",127
1920,0.75,6.904770320892334e-06,0,"[0, 0, 0, 0, 0, 0, 0]",0
1921,0.75,6.056770320892334e-06,0,"[0, 0, 0, 0, 0, 0, 1]",1
1922,0.75,6.376770320892334e-06,0,"[0, 0, 0, 0, 0, 1, 0]",2
1923,0.75,2.5542645149230957e-06,1,"[0, 0, 0, 0, 0, 1, 1]",3
1924,0.75,4.004770320892334e-06,0,"[0, 0, 0, 0, 1, 0, 0]",4
1925,0.75,2.372770320892334e-06,1,"[0, 0, 0, 0, 1, 0, 1]",5
1926,0.75,2.655517417907715e-06,1,"[0, 0, 0, 0, 1, 1, 0]",6
1927,0.75,2.5542645149230957e-06,0,"[0, 0, 0, 0, 1, 1, 1]",7
1928,0.75,6.248770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 0]",8
1929,0.75,5.400770320892334e-06,0,"[0, 0, 0, 1, 0, 0, 1]",9
1930,0.75,5.720770320892334e-06,0,"[0, 0, 0, 1, 0, 1, 0]",10
1931,0.75,4.835517417907715e-06,0,"[0, 0, 0, 1, 0, 1, 1]",11
1932,0.75,3.311517417907715e-06,0,"[0, 0, 0, 1, 1, 0, 0]",12
1933,0.75,2.463517417907715e-06,0,"[0, 0, 0, 1, 1, 0, 1]",13
1934,0.75,2.7462645149230958e-06,0,"[0, 0, 0, 1, 1, 1, 0]",14
1935,0.75,1.8610116119384766e-06,0,"[0, 0, 0, 1, 1, 1, 1]",15
1936,0.75,6.120770320892334e-06,0,"[0, 0, 1, 0, 0, 0, 0]",16
1937,0.75,5.272770320892334e-06,0,"[0, 0, 1, 0, 0, 0, 1]",17
1938,0.75,5.592770320892334e-06,0,"[0, 0, 1, 0, 0, 1, 0]",18
1939,0.75,4.707517417907715e-06,0,"[0, 0, 1, 0, 0, 1, 1]",19
1940,0.75,2.655517417907715e-06,1,"[0, 0, 1, 0, 1, 0, 0]",20
1941,0.75,2.372770320892334e-06,0,"[0, 0, 1, 0, 1, 0, 1]",21
1942,0.75,2.655517417907715e-06,0,"[0, 0, 1, 0, 1, 1, 0]",22
1943,0.75,1.7702645149230957e-06,0,"[0, 0, 1, 0, 1, 1, 1]",23
1944,0.75,5.427517417907715e-06,0,"[0, 0, 1, 1, 0, 0, 0]",24
1945,0.75,4.014264514923096e-06,1,"[0, 0, 1, 1, 0, 0, 1]",25
1946,0.75,4.8995174179077155e-06,0,"[0, 0, 1, 1, 0, 1, 0]",26
1947,0.75,4.014264514923096e-06,0,"[0, 0, 1, 1, 0, 1, 1]",27
1948,0.75,1.9250116119384766e-06,1,"[0, 0, 1, 1, 1, 0, 0]",28
1949,0.75,1.6422645149230958e-06,0,"[0, 0, 1, 1, 1, 0, 1]",29
1950,0.75,1.9250116119384766e-06,0,"[0, 0, 1, 1, 1, 1, 0]",30
1951,0.75,1.0397587089538575e-06,0,"[0, 0, 1, 1, 1, 1, 1]",31
1952,0.75,5.875517417907715e-06,1,"[0, 1, 0, 0, 0, 0, 0]",32
1953,0.75,5.592770320892334e-06,0,"[0, 1, 0, 0, 0, 0, 1]",33
1954,0.75,5.875517417907715e-06,0,"[0, 1, 0, 0, 0, 1, 0]",34
1955,0.75,4.990264514923096e-06,0,"[0, 1, 0, 0, 0, 1, 1]",35
1956,0.75,3.540770320892334e-06,0,"[0, 1, 0, 0, 1, 0, 0]",36
1957,0.75,2.6927703208923337e-06,0,"[0, 1, 0, 0, 1, 0, 1]",37
1958,0.75,2.9382645149230958e-06,0,"[0, 1, 0, 0, 1, 1, 0]",38
1959,0.75,2.0530116119384765e-06,0,"[0, 1, 0, 0, 1, 1, 1]",39
1960,0.75,5.784770320892334e-06,0,"[0, 1, 0, 1, 0, 0, 0]",40
1961,0.75,4.115517417907715e-06,1,"[0, 1, 0, 1, 0, 0, 1]",41
